SUMMERSETINFORMPETTYDESC;[From.GetFirstName] has sent forth envoys, proclaiming the formation of the High Kingdom of Summerset. As a King within the lands [From.GetFirstName] claims, [From.GetSheHe] has demanded my submission.;;;;;;;;;;;;;x
SUMMERSETREFUSE0;Alinor Refuses;;;;;;;;;;;;;x
SUMMERSETREFUSE0DESC;My envoy has returned from Alinor, and the [From.GetTitledFirstName] has refused to submit to the High Kingdom of Summerset.;;;;;;;;;;;;;x
SUMMERSETREFUSE1;Lillandril Refuses;;;;;;;;;;;;;x
SUMMERSETREFUSE1DESC;My envoy has returned from Lillandril, and the [From.GetTitledFirstName] has refused to submit to the High Kingdom of Summerset.;;;;;;;;;;;;;x
SUMMERSETREFUSE2;Auridon Refuses;;;;;;;;;;;;;x
SUMMERSETREFUSE2DESC;My envoy has returned from Auridon, and the [From.GetTitledFirstName] has refused to submit to the High Kingdom of Summerset.;;;;;;;;;;;;;x
SUMMERSETREFUSE3;Shimmerene Refuses;;;;;;;;;;;;;x
SUMMERSETREFUSE3DESC;My envoy has returned from Shimmerene, and the [From.GetTitledFirstName] has refused to submit to the High Kingdom of Summerset.;;;;;;;;;;;;;x
SUMMERSETREFUSEOPTA;Summerset will claim their lands in time.;;;;;;;;;;;;;x
SUMMERSETWAR0;Alinor Declares War!;;;;;;;;;;;;;x
SUMMERSETWAR0DESC;My envoy has returned from Alinor, the [From.GetTitledFirstName] has refused to submit, and has gone a step further. My envoy informs me they have declared war for the High Kingdom!;;;;;;;;;;;;;x
SUMMERSETWAR1;Lillandril Declares War!;;;;;;;;;;;;;x
SUMMERSETWAR1DESC;My envoy has returned from Lillandril, the [From.GetTitledFirstName] has refused to submit, and has gone a step further. My envoy informs me they have declared war for the High Kingdom!;;;;;;;;;;;;;x
SUMMERSETWAR2;Auridon Declares War!;;;;;;;;;;;;;x
SUMMERSETWAR2DESC;My envoy has returned from Auridon, the [From.GetTitledFirstName] has refused to submit, and has gone a step further. My envoy informs me they have declared war for the High Kingdom!;;;;;;;;;;;;;x
SUMMERSETWAR3;Shimmerene Declares War!;;;;;;;;;;;;;x
SUMMERSETWAR3DESC;My envoy has returned from Shimmerene, the [From.GetTitledFirstName] has refused to submit, and has gone a step further. My envoy informs me they have declared war for the High Kingdom!;;;;;;;;;;;;;x
sunkingdomstuffclaim_timer;You pressed claim for the quest of making Kingdom of Sun to one of your de jure Kingdoms too soon, so you have to wait to press claims again.;;;;;;;;;;;;;x
sun_kingdom_potun_one_claim_duchy_kalaqa;Press Claims on Duchy Kalaqa;;;;;;;;;;;;;x
sun_kingdom_potun_one_claim_duchy_kalaqa_desc;Press claims on Duchy Kalaqa and conquer it in order to make your way to create Kingdom of Sun.;;;;;;;;;;;;;x
sun_kingdom_potun_three_claim_kingdom_sun;Press Claims on Kingdom of Sun;;;;;;;;;;;;;x
sun_kingdom_potun_three_claim_kingdom_sun_desc;Press claims on Kingdom of Sun and conquer it in order to make your way to add it to your de jure.;;;;;;;;;;;;;x
sun_kingdom_potun_three_de_jure_kingdom_sun;Add Kingdom of Sun to Ka Po' Tun Empire;;;;;;;;;;;;;x
sun_kingdom_potun_three_de_jure_kingdom_sun_desc;Add Kingdom of Sun to Ka Po' Tun Empire de jure.;;;;;;;;;;;;;x
sun_kingdom_potun_two_claim_duchy_ajalil;Press Claims on Duchy Ajalil;;;;;;;;;;;;;x
sun_kingdom_potun_two_claim_duchy_ajalil_desc;Press claims on Duchy Ajalil and conquer it in order to make your way to create Kingdom of Sun.;;;;;;;;;;;;;x
sun_kingdom_tsaesci_one_claim_duchy_kabam;Press Claims on Duchy Kabam;;;;;;;;;;;;;x
sun_kingdom_tsaesci_one_claim_duchy_kabam_desc;Press claims on Duchy Kabam and conquer it in order to make your way to create Kingdom of Sun.;;;;;;;;;;;;;x
sun_kingdom_tsaesci_three_claim_kingdom_sun;Press Claims on Kingdom of Sun;;;;;;;;;;;;;x
sun_kingdom_tsaesci_three_claim_kingdom_sun_desc;Press claims on Kingdom of Sun and conquer it in order to make your way to add it to your de jure.;;;;;;;;;;;;;x
sun_kingdom_tsaesci_three_de_jure_kingdom_sun;Add Kingdom of Sun to Tsaesci Empire;;;;;;;;;;;;;x
sun_kingdom_tsaesci_three_de_jure_kingdom_sun_desc;Add Kingdom of Sun to Tsaesci Empire de jure.;;;;;;;;;;;;;x
sun_kingdom_tsaesci_two_claim_duchy_namilam;Press Claims on Duchy Namilam;;;;;;;;;;;;;x
sun_kingdom_tsaesci_two_claim_duchy_namilam_desc;Press claims on Duchy Namilam and conquer it in order to make your way to create Kingdom of Sun.;;;;;;;;;;;;;x
surveymap;Create a survey map so I may better administrate my realm.;;;;;;;;;;;;;x
surveymapd;The Cartographer rushes into your audience room after an absence of many months. Brushing aside the collected scrolls and manuscripts upon your desk, he lays a large rolled parchment upon the table, and proceeds to unravel it revealing an intricately drawn survey map of your realm, with detailed economic information for each settlement, including mines, large farms and estates, mineral deposits and forests of each region.;;;;;;;;;;;;;x
surv_map;Commissioned Survey Map;;;;;;;;;;;;;x
suspected_demon_spawn;Suspected Daedra Spawn;Possible engeance du démon;Mutmaßliches Dämonengezücht;;Posible semilla demoníaca;;;;;;;;;x
swamp_rot;Swamp Rot;;;;;;;;;;;;;x
SWAMP_ROT_INFO;Victims of Swamp Rot will have their willpower, agility, and strength fall daily, until they waste away or are cured.;;;;;;;;;;;;;x
SWORDMASTER;Swordmaster;;;;;;;;;;;;;x
swordmastercriminals0;My liege has dispatched me to deal with criminals in his realm as I see fit.;;;;;;;;;;;;;x
swordmastercriminals501;I have successfully dealt with the criminal elements in one of my liege's provinces.;;;;;;;;;;;;;x
swordmastercriminals502;I have successfully dealt with the criminal elements in one of my liege's provinces, but I have been gravely wounded in my quest.;;;;;;;;;;;;;x
swordmastercriminals503;During my mission to end the criminal threat in my liege's demesne I was gravely wounded, and alas my quest has failed as a result.;;;;;;;;;;;;;x
swordmastercriminals504;During my quest to end the criminal threat within my liege's realm I was overcome by the enemy and brutally murdered.;;;;;;;;;;;;;x
swordmastercriminals510;Your Swordmaster reports a successful completion of their quest against the Smugglers' Ring in one of your provinces.;;;;;;;;;;;;;x
swordmastercriminals511;Your Swordmaster reports a successful completion of their quest against the Thieves' Guild in one of your provinces.;;;;;;;;;;;;;x
swordmastercriminals512;Your Swordmaster reports a successful completion of their quest against a large group of bandits in one of your provinces.;;;;;;;;;;;;;x
swordmastercriminals513;Your Swordmaster reports a successful completion of their quest against a group of highwaymen in one of your provinces.;;;;;;;;;;;;;x
swordmastercriminals514;Your Swordmaster has been injured while attempting to deal with criminal elements in your demesne.  As a result their quest has failed.;;;;;;;;;;;;;x
swordmastercriminals515;Your Swordmaster has been murdered while attempting to deal with criminal elements in your demesne.  As a result their quest has failed.;;;;;;;;;;;;;x
swordmaster_appointed;Appointed Swordmaster;;;;;;;;;;;;;x
swordmaster_appointed_ai;Appointed Swordmaster;;;;;;;;;;;;;x
swordmaster_criminals;Deal with Criminals (Swordmaster);;;;;;;;;;;;;x
swordmaster_criminals_desc;Dispatch your Swordmaster to deal with bandits, thieves, smugglers or highwaymen in your provinces.;;;;;;;;;;;;;x
swordmaster_rebellion;(Rebellion) Dispatch Swordmaster;;;;;;;;;;;;;x
swordmaster_rebellion_desc;Dispatch the Swordmaster to deal with a rebellion in one of your provinces.;;;;;;;;;;;;;x
swrdmaster0d;My Swordmaster, an individual skilled in singular battle but also versed in the arts of war, is well suited to deal with a peasant rebellion afflicting one of my provinces, but where should I send them?;;;;;;;;;;;;;x
syphilitic;Gonorrhoea;;;;;;;;;;;;;x
syphilitic_death;of Gonorrhoea;;;;;;;;;;;;;x
syphilitic_desc;[Root.GetFirstName] suffers from the painful venereal plague known as gonorrhoea.;;;;;;;;;;;;;x
TECH_MAGES;Magickal Training;;;;;;;;;;;;;x
TECH_MAGES_DESC;Improved battle magick, recruitment and training for battlemages.;;;;;;;;;;;;;x
TECH_MAGICAL;Magickal Infrastructure;;;;;;;;;;;;;x
TECH_MAGICAL_DESC;Improved construction techniques, equipment and enchantments for the study of spells, reagents and potions within proper environments.;;;;;;;;;;;;;x
TECH_RELIGIOUS_CUSTOMS;The Magical Arts;;;;;;;;;;;;;x
TECH_RELIGIOUS_CUSTOMS_DESC;The advancement of wizardy and the arcane arts.;;;;;;;;;;;;;x
TECH_POPULAR_CUSTOMS;Populism;;;;;;;;;;;;;x
TECH_POPULAR_CUSTOMS_DESC;Improved relations with the ignoble populace.;;;;;;;;;;;;;x
TECH_NOBLE_CUSTOMS;Elitism;;;;;;;;;;;;;x
TECH_NOBLE_CUSTOMS_DESC;Improved relations with our noble and upper strata populace.;;;;;;;;;;;;;x
TECH_TEMPLE_CONSTRUCTION;Academy Infrastructure;;;;;;;;;;;;;x
TECH_TEMPLE_CONSTRUCTION_DESC;Improved buildings for Academy holdings.;;;;;;;;;;;;;x
tellme;Continue.;;;;;;;;;;;;;x
temperate_death;of a poor diet;;;;;;;;;;;;;x
teso10d;The Ebonheart Pact is a mutual alliance of defence, a bonding of realms under a single banner to defend their lands and their people from the predations of other realms, and to restore order to a chaotic world.;;;;;;;;;;;;;x
teso1d;The Daggerfall Covenant is a mutual alliance of defence, a bonding of realms under a single banner in a pact, a covenant, to defend their lands and their people from the predations of other realms, and to restore order to a chaotic world.;;;;;;;;;;;;;x
thatsnice;That's nice...;;;;;;;;;;;;;x
THEREACHINDEPEN01DESC;The Reach stands independent again, ready to face the world under its own banner, with me as its [Root.GetTitledFirstName]!;;;;;;;;;;;;;x
THEREACHINDEPEN01OPT;For the Reach!;;;;;;;;;;;;;x
THEREACHINDEPEN02DESC;For many years now the Kingdom of the Reach has kept its independence and none now dispute our right to claim our ancient lands as our own.;;;;;;;;;;;;;x
THEREACHINDEPEN02OPT;These lands shall always be the Reach's!;;;;;;;;;;;;;x
THERIFTINDEPEN01DESC;The Rift stands independent again, ready to face the world under its own banner, with me as its [Root.GetTitledFirstName]!;;;;;;;;;;;;;x
THERIFTINDEPEN01OPT;For the Rift!;;;;;;;;;;;;;x
THERIFTINDEPEN02DESC;For many years now the Kingdom of the Rift has kept its independence and none now dispute our right to claim our ancient lands as our own.;;;;;;;;;;;;;x
THERIFTINDEPEN02OPT;These lands shall always be the Rifts!;;;;;;;;;;;;;x
THETIME;The time is not yet right.;;;;;;;;;;;;;x
thief_tip;As a Thief, you have the opportunity to attempt to steal the item, potentially gaining it for free! ;;;;;;;;;;;;;x
thuum.2.1.whoops;Whoops! I begged for forgiveness as soon as it happened!;;;;;;;;;;;;;x
thuum.2.2.fun;Actually, that was fun! I might do it again...;;;;;;;;;;;;;x
thuum.2.desc;While learning Fus Ro Dah, I accidentally shouted someone off the mountain.;;;;;;;;;;;;;x
thuum.2;Way of the Voice;;;;;;;;;;;;;x
thuum.3.1;I must remember to say thanks!;;;;;;;;;;;;;x
thuum.3.desc;You have successfully learned Thu'um!;;;;;;;;;;;;;x
thuum.4.1;Oof. How embarrassing!;;;;;;;;;;;;;x
thuum.4.desc;You have failed to learn Thu'um!;;;;;;;;;;;;;x
THUUMJOURNEYBEGINSOPT2;I've changed my mind, I don't want to go!;;;;;;;;;;;;;x
THUUMPREP10DESC;Before I left for Hrothgar, I attempted to procure provisions and adequate supplies for the journey. Unfortunately, the supplies came with a hefty price tag.;;;;;;;;;;;;;x
THUUMPREP10OPTA;I must be bear the costs of this journey, the reward at the end will be worth it!;;;;;;;;;;;;;x
THUUMPREP1DESC;My liege has decided to make a pilgrimage to High Hrothgar, effectively leaving the realm in the hands of a Regent while he cavorts around the mountains of Skyrim.;;;;;;;;;;;;;x
THUUMPREP1OPTA;What do I care?;;;;;;;;;;;;;x
THUUMPREP1OPTB;I must have words with my liege and convince him to remain, for the stability of the realm!;;;;;;;;;;;;;x
THUUMPREP1OPTC;Perhaps this occasion will work to my benefit...;;;;;;;;;;;;;x
THUUMPREP2DESC;A vassal is unhappy at my decision to travel to High Hrothgar to learn the ancient way of the voice. They feel I am abandoning my realm to the wolves to satisfy my own whims.;;;;;;;;;;;;;x
THUUMPREP2OPTA;I will approach them diplomatically and explain my reasons for going.;;;;;;;;;;;;;x
THUUMPREP2OPTB;I am their Liege and I will do as I damn well please!;;;;;;;;;;;;;x
THUUMPREP2OPTC;Perhaps they are right, this pilgrimage was a poor decision.;;;;;;;;;;;;;x
THUUMPREP3DESC;My liege has refused to listen to my pleas and is determined to traverse the snowy wastes of Skyrim to reach his goal of learning the way of thu'um.;;;;;;;;;;;;;x
THUUMPREP3OPT;My liege is a fool.;;;;;;;;;;;;;x
THUUMPREP4DESC;My liege invited me to a private discussion, and explained his reasons for wishing to undertake this pilgrimage. I have but little choice to accept my liege's decision.;;;;;;;;;;;;;x
THUUMPREP4OPT;The arguments were very persuasive!;;;;;;;;;;;;;x
THUUMPREP5DESC;My liege has accepted my arguments as to the foolishness of their decision to make a pilgrimage to High Hrothgar.;;;;;;;;;;;;;x
THUUMPREP5OPT;Excellent!;;;;;;;;;;;;;x
THUUMPREP6DESC;My only heir has declared their intent to make a pilgrimage to High Hrothgar to learn the way of Thu'um. The journey could be perilous, and there is a chance my line may die with them should some horror claim their life.;;;;;;;;;;;;;x
THUUMPREP6OPTA;What do I care? Their life is their own.;;;;;;;;;;;;;x
THUUMPREP6OPTB;They cannot go! I forbid it!;;;;;;;;;;;;;x
THUUMPREP7DESC;My parents have forbidden me from undertaking my pilgrimage.;;;;;;;;;;;;;x
THUUMPREP7OPTA;They are my parents, I must therefore accept their decision.;;;;;;;;;;;;;x
THUUMPREP7OPTB;Who cares? It's my life!;;;;;;;;;;;;;x
THUUMPREP7OPTC;I must convince them why I should go!;;;;;;;;;;;;;x
THUUMPREP8DESC;My child has refused to listen and will shortly set off on their dangerous pilgrimage, against my authority!;;;;;;;;;;;;;x
THUUMPREP8OPTA;How dare they!;;;;;;;;;;;;;x
THUUMPREP9DESC;My child has discussed the matter of Hrothgar with me, and offered some pretty convincing arguments. I have allowed them leave to undertake this journey, though seeing my heir leaving will not sit easy in my thoughts.;;;;;;;;;;;;;x
THUUMPREP9OPTA;I'm sure nothing will happen...right?;;;;;;;;;;;;;x
thuum_decision;Learn Thu'um Dragonshouts;;;;;;;;;;;;;x
thuum_tooltip;To undertake this journey, you must be of age and sound health!;;;;;;;;;;;;;x
title.destroy.empire.1.name;I was careless!;;;;;;;;;;;;;x
title.destroy.empire.2.name;I was pathetic!;;;;;;;;;;;;;x
title.destroy.empire.3.name;I was unlucky!;;;;;;;;;;;;;x
title.destroy.empire.4.name;I was cursed!;;;;;;;;;;;;;x
title.destroy.empire.5.name;I was terrible!;;;;;;;;;;;;;x
title.destroy.empire.desc;By [Root.Religion.GetRandomGodName], the [Root.PrimaryTitle.GetFullName] no longer has enough kingdoms to be considered an empire! You have now been stripped of your $CHARACTERTITLE$ title, and the [Root.PrimaryTitle.GetFullName] is no longer recognised.;;;;;;;;;;;;;x
title_archduke_dres;Archduke of Dres;;;;;;;;;;;;;x
title_archduke_dres_desc;The leader of Great House Dres.;;;;;;;;;;;;;x
title_archmagister_telvanni;Archmagister of Telvanni;;;;;;;;;;;;;x
title_archmagister_telvanni_desc;The leader of Great House Telvanni.;;;;;;;;;;;;;x
title_archmaster_redoran;Archmaster of Redoran;;;;;;;;;;;;;x
title_archmaster_redoran_desc;The leader of Great House Redoran.;;;;;;;;;;;;;x
title_battlemage;Court Battlemage;;;;;;;;;;;;;x
title_battlemage_desc;The Court Battlemage is an exclusive title for individuals skilled in both the arcane and the art of war.;;;;;;;;;;;;;x
title_champion_of_cyrodiil;Champion of Cyrodiil;;;;;;;;;;;;;x
title_champion_of_cyrodiil_desc;The highest level one could achieve in the Order of the Dragon, and considered as such the highest honour the Emperor could bestow upon an individual. Only those who have performed a great deed for the Empire may be bestowed with this honour.;;;;;;;;;;;;;x
title_chief_architect;Chief Architect;Architecte en chef;Chef-Architekt;;Arquitecto Jefe;;;;;;;;;x
title_chief_architect_desc;The Chief Architect is responsible for designing and overseeing the construction of palaces and grand monuments.;L'architecte en chef est chargé de la création et de la surveillance de la construction des palais, mosquées et autres grands monuments.;Der Chef-Architekt ist für die Planung und Beaufsichtigung beim Bau von Palästen, Moscheen und großen Denkmälern verantwortlich.;;El Arquitecto Jefe es responsable de diseñar y supervisar la construcción de palacios, mezquitas y grandes monumentos.;;;;;;;;;x
title_chief_qadi;Chief Qadi;Cadi;Ober-Kadi;;Cadí Jefe;;;;;;;;;x
title_chief_qadi_desc;The Chief Qadi is the supreme judge and authority of the Law in the realm.;;;;;;;;;;;;;x
title_constable;Lord Justice;;;;;;;;;;;;;x
title_constable_desc;The Lord Justice is responsible for enforcing his or her liege's law upon the populace, and serves as the chief administrator of the realm's courts and highest office of appeal.;;;;;;;;;;;;;x
title_darkhan_desc;Darkhan is a prestigious title amongst the Ashlanders bestowed by their rulers upon loyal and steadfast supporters.;;;;;;;;;;;;;x
title_cherbi_desc;The Cherbi is the leader of the imperial guard of the Ashlander Gahkhanate, the Chap'thil. They are charged with the protection of the empire's most important nobility, and the position as their commander is a very prestigious one.;;;;;;;;;;;;;x
title_baghatur_desc;This honorific, which means hero or valiant warrior, is an honorific that brings great respect amongst the Kamal. It is usually granted only to those who have truly distinguished themselves in battle as fierce warriors or shamans.;;;;;;;;;;;;;x
title_master_of_the_eagle_desc;Amongst the witchmen of the Reach the Eagle holds a special place in their quasi-shamanistic-daedric religion, being a symbol and pseudonym of one of their greatest cultural heroes. Each Reachman Lord tends to maintain their own rookery of Eagles and lesser birds of prey for use in hunts and as symbols of status, the Master of the Eagle is the courtier appointed to oversee this Rookery and as such is a position of special significance to the Reachmen.;;;;;;;;;;;;;x
title_countal_assassin;Personal Assassin;;;;;;;;;;;;;x
title_countal_assassin_desc;The personal assassin of a low--ranking noble.;;;;;;;;;;;;;x
title_courtesan;Courtesan;;;;;;;;;;;;;x
title_courtesan_desc;Originally simply a courtier, this term can come to mean the sexual partner of a noble or other wealthy client, to whom the client is not married;;;;;;;;;;;;;x
title_court_calligrapher;Court Painter;Calligraphe;Hofkalligraph;;Calígrafo de la corte;;;;;;;;;x
title_court_calligrapher_desc;The Court Painter is generally a highly skilled artist given patronage by the Lord to paint various portraits of themselves, their family and respected members of the Court as well as other artly duties such as the creation of maps, frescos and other decorative paintings.;L'art figuratif étant perçu comme une transgression par l'Islam, les calligraphes expérimentés sont hautement respectés.;Der islamische Verdacht der metaphorischen Kunst verschafft erfahrenen Kalligraphen hohes Ansehen.;;La sospecha islámica del arte figurativo hace que los calígrafos expertos gocen de gran respeto.;;;;;;;;;x
title_court_musician;Court Musician;Musicien;Hofmusiker;;Músico de la corte;;;;;;;;;x
title_court_musician_desc;The Court Musician is always ready to entertain with soothing or stirring music.;Le musicien est toujours prêt à divertir la cour avec ses mélodies parfois apaisantes, parfois entraînantes.;Der Hofmusiker ist immer bereit, mit sanfter oder ergreifender Musik zu unterhalten.;;El músico de la corte siempre está listo para entretener con música relajante o conmovedora.;;;;;;;;;x
title_court_painter;Court Painter;;;;;;;;;;;;;x
title_court_painter_desc;A court painter was an artist who painted for the members of a royal or noble family, sometimes on a fixed salary and on an exclusive basis where the artist was not supposed to undertake other work.;;;;;;;;;;;;;x 
title_court_poet;Court Poet;Poète;Hofdichter;;Poeta de la corte;;;;;;;;;x
title_court_poet_desc;Poets enjoy a great deal of respect and prestige, but sometimes pushing the limits of what is acceptable under social morals.;Les poètes islamiques jouissent d'un fort respect et d'un grand prestige. Traitant souvent du thème de la religion, il leur arrive parfois de repousser les limites de ce que l'Islam perçoit comme acceptable.;Islamische Dichter erlangen großen Ruhm und Ansehen, oft religiöser Natur, aber machmal gehen sie über die Grenzen des im Islam Erlaubten hinaus.;;Los poetas islámicos disfrutan de gran respeto y prestigio, a menudo religiosos, pero a veces rozan los límites de lo aceptable para el Islam.;;;;;;;;;x
title_court_scribe;Court Scribe;;;;;;;;;;;;;x
title_court_scribe_desc;The Court Scribe is a learned individual responsible for the courtly library. Their duties include the cataloguing of tomes, the preparation of documents and the transcribing of the court's daily activities and words of their liege.\n§MUNLOCKS THE FOLLOWING DECISIONS:§!\n- Roll of Artifacts.;;;;;;;;;;;;;x
title_dreamer;Dreamer;;;;;;;;;;;;;x
title_dreamer_desc;The Dreamer is a title of prestige and influence inside both the Sixth House faith and Great House Dagoth. They are said to represent the will of Dagoth Ur himself.;;;;;;;;;;;;;x
title_ducal_assassin;House Assassin;;;;;;;;;;;;;x
title_ducal_assassin_desc;The personal assassin of a high-ranking noble.;;;;;;;;;;;;;x
title_elder_councillor;Elder Councillor;;;;;;;;;;;;;x
title_elder_councillor_desc;The Elder Councillor is the representative of his Province's interest in the Elder Council. It's a position of much power and prestige.;;;;;;;;;;;;;x
title_elder_council_member;Elder Councillor;;;;;;;;;;;;;x
title_elder_council_member_desc;The Elder Council is the elite legislative body of the Empire, and any individual granted a seat upon it may vote upon important issues affecting the realm. Powerful landholders, Dukes and Kings are automatically granted a position upon the Council.;;;;;;;;;;;;;x
title_food_taster;Food Taster;Goûteur de nourriture;Vorkoster;;Catador;;;;;;;;;x
title_food_taster_desc;Food tasters have the dubious honour of trying all dishes before their master has a bite...;Le goûteur jouit du plaisir aléatoire de tester tous les plats avant que ceux-ci ne soient servis à son maître…;Vorkoster haben das fragwürdige Vergnügen, alle Speisen zu probieren, bevor ihr Herr den ersten Bissen nimmt…;;Los catadores tienen el dudoso placer de catar todos los platos antes de que su amo los pruebe...;;;;;;;;;x
title_fraticelli_cardinal;Selective;;;;;;;;;;;;;x
TITLE_GAINED_RELIGIOUS_LETTER;$NEWHOLDER$ was given a seat as a new Elector.;$NEWHOLDER$ a reçu un siège au Collège des cardinaux.;$NEWHOLDER$ wurde ins Kardinalskollegium berufen.;;$NEWHOLDER$ ha obtenido un asiento en el Colegio Cardenalicio.;;;;;;;;;x
TITLE_GAINED_RELIGIOUS_LOG;$NEWHOLDER$ was given a seat as a new Elector.;$NEWHOLDER$ a reçu un siège au Collège des cardinaux.;$NEWHOLDER$ wurde ins Kardinalskollegium berufen;;$NEWHOLDER$ ha obtenido un asiento en el Colegio Cardenalicio.;;;;;;;;;x
TITLE_GAINED_RELIGIOUS_PLAYER_LETTER;Your vassal $NEWHOLDER$ was given a seat as one of the Electors.;Votre vassal $NEWHOLDER$ a reçu un siège au Collège des cardinaux.;Eurem Vasallen $NEWHOLDER$ wurde ein Sitz im Kolleg der Kardinäle zuerkannt.;;Vuestro vasallo $NEWHOLDER$ ha obtenido un asiento en el Colegio Cardenalicio.;;;;;;;;;x
TITLE_GAINED_RELIGIOUS_PLAYER_LOG;Your vassal $NEWHOLDER$ was given a seat as a religious Elector.;Votre vassal $NEWHOLDER$ a reçu un siège au Collège des cardinaux.;Eurem Vasallen $NEWHOLDER$ wurde ein Sitz im Kolleg der Kardinäle zuerkannt.;;Vuestro vasallo $NEWHOLDER$ ha obtenido un asiento en el Colegio Cardenalicio.;;;;;;;;;x
TITLE_GAINED_RELIGIOUS_PLAYER_SETUP;Your vassal was appointed religious Elector.;Votre vassal a été nommé cardinal.;Euer Vasall wurde zum Kardinal ernannt.;;Vuestro vasallo ha sido nombrado Cardenal.;;;;;;;;;x
TITLE_GAINED_RELIGIOUS_SETUP;New Elector appointed.;Nouveau cardinal nommé.;Neuer Kardinal ernannt;;Nuevo cardenal nombrado.;;;;;;;;;x
title_grandmaster_hlaalu;Grandmaster of Hlaalu;;;;;;;;;;;;;x
title_grandmaster_hlaalu_desc;The leader of Great House Hlaalu.;;;;;;;;;;;;;x
title_grandprince_indoril;Grand Prince of Indoril;;;;;;;;;;;;;x
title_grandprince_indoril_desc;The leader of Great House Indoril.;;;;;;;;;;;;;x
title_highcouncillor_sadras;High Councillor of Sadras;;;;;;;;;;;;;x
title_highcouncillor_sadras_desc;The leader of Great House Sadras.;;;;;;;;;;;;;x
title_high_chancellor_minor;High Chancellor;;;;;;;;;;;;;x
title_high_chancellor_minor_desc;The High Chancellor of the Empire is the Head of the Small Council, the functionaries who handle the day-to-day affairs of the Empire and often the Elder Council, the secondary legislative and advisory body to the Empire.;;;;;;;;;;;;;x
title_high_judge_desc;The High Judge is the supreme justice of the Realm, who answers only to the Ruler in most legal matters.;;;;;;;;;;;;;x
title_honours;Honours;;;;;;;;;;;;;x
title_honours_desc;The liege has seen fit to honour an individual's name, increasing their prestige and renown in Court.;;;;;;;;;;;;;x
title_house_brother;House Brother;;;;;;;;;;;;;x
title_house_brother_desc;The House Brother is a title of average prestige inside the Great House's hierarchy;;;;;;;;;;;;;x
title_house_cousin;House Cousin;;;;;;;;;;;;;x
title_house_cousin_desc;The House Cousin is a title of some prestige inside the Great House's hierarchy;;;;;;;;;;;;;x
title_house_father;House Father;;;;;;;;;;;;;x
title_house_father_desc;The House Father is a title of great prestige inside the Great House's hierarchy;;;;;;;;;;;;;x
title_keeper_of_swans;Master of Ceremonies;;;;;;;;;;;;;x
title_keeper_of_swans_desc;The Master of Ceremonies is an important position at Court, the individual appointed is responsible for handling all festivities and officiating at ceremonies of Court.;;;;;;;;;;;;;x
title_mage_councillor;Mage Councillor;;;;;;;;;;;;;x
title_masteratarms;Master-at-Arms;;;;;;;;;;;;;x
title_masteratarms_desc;The Master-at-Arms is a highly skilled martial individual who assists the realm's Marshal with the physical training and organisation of the realm's soldiery.;;;;;;;;;;;;;x
title_master_of_the_horse_desc;This office dates all the way back the Alessian Order, and in a era where a horse is a symbol of power, still very important. Although the Master of the Horse delegates the actual day to day running of the actual stables, much of the prestige of this office comes from the responsibility for the stud.;Ce titre, qui remonte aux Romains, à l’époque où les chevaux symbolisaient le pouvoir, demeure très important. Bien que le maître de cavalerie délègue bon nombre de ses tâches d’écurie quotidiennes à des subalternes, le prestige de ce titre est lié aux grandes responsabilités qui lui incombent.;Dieses Amt gab es schon in der römischen Republik. Auch jetzt, in einem Zeitalter, in dem Pferde für Macht stehen, ist es immer noch sehr wichtig. Obwohl sich der Stallmeister nicht um das Alltagsgeschäft der Stallleitung kümmert, ist dieses Amt recht prestigeträchtig. Dies liegt an seiner Verantwortung für die Hengste.;;La historia de este cargo se remonta a la República Romana, en una era en la que el caballo era un animal muy importante que simbolizaba poder. Aunque el maestro de cuadras realmente delega los quehaceres diarios de los establos, gran parte del prestigio de este cargo se debe a la responsabilidad de velar por la caballeriza.;;;;;;;;;x
title_order_of_dragon;Order of the Dragon;;;;;;;;;;;;;x
title_order_of_dragon_desc;The Order of the Dragon was founded in the third era by Tiber Septim to reward those who had performed valiant deeds for the Empire. It was an extremely illustrious Order that held a great deal of prestige.;;;;;;;;;;;;;x
TITLE_PIETY;Monthly Favour;Piété mensuelle;Monatliche Pietät;;Piedad mensual;;;;;;;;;x
title_potentate_minor;Potentate;;;;;;;;;;;;;x
title_potentate_minor_desc;During times when the Emperor is otherwise unavailable or incapacitated, the power of authority rests upon the shoulders of the second most powerful individual in the Empire, normally the High Chancellor although in some extreme cases the Chancellor may forgo this position in favour of another;;;;;;;;;;;;;x
title_primarch_veloth;Primarch of Veloth;;;;;;;;;;;;;x
title_primarch_veloth_desc;The leader of Great House Veloth;;;;;;;;;;;;;x
title_remove_minors;Revoke Minor Titles;;;;;;;;;;;;;x
title_remove_minors_desc;Revoke this individuals Minor Titles.;;;;;;;;;;;;;x
title_revoke_dragon_order;Revoke Dragon Order Membership;;;;;;;;;;;;;x
title_revoke_dragon_order_desc;Revoke this individual's membership in the elite Order of the Dragon;;;;;;;;;;;;;x
title_revoke_elder_council_member;Revoke Elder Council Membership;;;;;;;;;;;;;x
title_revoke_elder_council_member_desc;Remove this individual's membership in the Elder Council. Only those granted a position by favour may have their membership revoked, landholders, Dukes and Kings cannot.;;;;;;;;;;;;;x
title_revoke_imperial_eunuch;Revoke Imperial Eunuch;;;;;;;;;;;;;x
